ASSERTION	AAECAAIFAAAAAAAAAFlA
RUN	simulations.PRL_Simulation	prl-simulation	1706091229233	 	3.9.5
USER	***** PRL Case Flags 2.1 Journey *****	START	1706091229740
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091330877	1706091330954	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091330954	1706091331893	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091330876	1706091331895	1016	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091331896	1706091331962	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091331895	1706091331963	66	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091331964	1706091332094	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091331963	1706091332096	130	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091332097	1706091332184	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091332096	1706091332186	87	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091332187	1706091332253	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091332255	1706091333036	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091332186	1706091333037	847	OK
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_005_SelectParties	1706091333038	1706091333100	OK	 
REQUEST	XUI_PRL_037_SelectParties	XUI_PRL_037_010_SelectParties	1706091333102	1706091334220	OK	 
GROUP	XUI_PRL_037_SelectParties	1706091333037	1706091334222	1180	OK
REQUEST	XUI_PRL_031_SelectCase	XUI_PRL_031_005_SelectCase	1706091334225	1706091337113	OK	 
GROUP	XUI_PRL_031_SelectCase	1706091334224	1706091337115	2888	OK
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_005_SelectApplication	1706091337116	1706091337177	OK	 
REQUEST	XUI_PRL_032_SelectApplication	XUI_PRL_032_010_SelectApplication	1706091337180	1706091338434	OK	 
GROUP	XUI_PRL_032_SelectApplication	1706091337115	1706091338437	1315	OK
REQUEST	XUI_PRL_033_SelectSupport	XUI_PRL_033_005_SelectSupport	1706091338439	1706091338555	OK	 
GROUP	XUI_PRL_033_SelectSupport	1706091338437	1706091338556	116	OK
REQUEST	XUI_PRL_034_SelectCaseDocuments	XUI_PRL_034_005_SelectCaseDocuments	1706091338556	1706091338844	OK	 
GROUP	XUI_PRL_034_SelectCaseDocuments	1706091338556	1706091338846	288	OK
REQUEST	XUI_PRL_035_SelectHistory	XUI_PRL_035_005_SelectHistory	1706091338847	1706091339021	OK	 
GROUP	XUI_PRL_035_SelectHistory	1706091338846	1706091339025	174	OK
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_005_SelectServiceRequest	1706091339026	1706091339188	OK	 
REQUEST	XUI_PRL_036_SelectServiceRequest	XUI_PRL_036_010_SelectServiceRequest	1706091339194	1706091340228	OK	 
GROUP	XUI_PRL_036_SelectServiceRequest	1706091339025	1706091340231	1196	OK
